date,game_time,event_id,competition_id,provider_id,provider_name,home_team,away_team,home_abbr,away_abbr,home_moneyline,away_moneyline,home_price_basis,away_price_basis,home_run_line,away_run_line,total_line,over_odds,under_odds,odds_items_count
2025-08-22,00:05,401696833,401696833,58,ESPN BET,Texas Rangers,Cleveland Guardians,TEX,CLE,-160.0,135.0,close,close,0.0,1.5,7.5,-120.0,-105.0,2
2025-08-22,00:10,401696835,401696835,58,ESPN BET,Milwaukee Brewers,San Francisco Giants,MIL,SF,-180.0,150.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-08-22,01:38,401696836,401696836,58,ESPN BET,Los Angeles Angels,Chicago Cubs,LAA,CHC,115.0,-135.0,close,close,0.0,-1.5,9.5,-115.0,-105.0,2
2025-08-22,01:40,401696837,401696837,58,ESPN BET,Arizona Diamondbacks,Cincinnati Reds,ARI,CIN,-135.0,115.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-08-22,01:40,401696838,401696838,58,ESPN BET,San Diego Padres,Los Angeles Dodgers,SD,LAD,105.0,-125.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-08-22,02:10,401696839,401696839,58,ESPN BET,Seattle Mariners,Athletics,SEA,ATH,-225.0,185.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-08-23,17:05,401696840,401696840,58,ESPN BET,New York Yankees,Boston Red Sox,NYY,BOS,100.0,-120.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-23,20:10,401696846,401696846,58,ESPN BET,Miami Marlins,Toronto Blue Jays,MIA,TOR,120.0,-145.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-08-23,22:05,401696847,401696847,58,ESPN BET,Philadelphia Phillies,Washington Nationals,PHI,WSH,-255.0,210.0,close,close,0.0,1.5,10.5,-105.0,-115.0,2
2025-08-23,22:10,401696843,401696843,58,ESPN BET,Detroit Tigers,Kansas City Royals,DET,KC,-130.0,110.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-23,22:40,401696841,401696841,58,ESPN BET,Pittsburgh Pirates,Colorado Rockies,PIT,COL,-180.0,150.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-08-23,23:05,401696842,401696842,58,ESPN BET,Baltimore Orioles,Houston Astros,BAL,HOU,-120.0,100.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-08-23,23:05,401696848,401696848,58,ESPN BET,Texas Rangers,Cleveland Guardians,TEX,CLE,-135.0,115.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-08-23,23:10,401696849,401696849,58,ESPN BET,Chicago White Sox,Minnesota Twins,CHW,MIN,-110.0,-110.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-08-23,23:10,401696850,401696850,58,ESPN BET,Milwaukee Brewers,San Francisco Giants,MIL,SF,-145.0,120.0,close,close,0.0,1.5,7.5,105.0,-125.0,2
2025-08-23,23:15,401696844,401696844,58,ESPN BET,Atlanta Braves,New York Mets,ATL,NYM,100.0,-120.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-08-23,00:10,401696852,401696852,58,ESPN BET,Arizona Diamondbacks,Cincinnati Reds,ARI,CIN,100.0,-120.0,close,close,0.0,-1.5,8.5,-135.0,115.0,2
2025-08-23,00:40,401696853,401696853,58,ESPN BET,San Diego Padres,Los Angeles Dodgers,SD,LAD,120.0,-145.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-08-23,01:38,401696851,401696851,58,ESPN BET,Los Angeles Angels,Chicago Cubs,LAA,CHC,130.0,-155.0,close,close,0.0,-1.5,9.5,-125.0,105.0,2
2025-08-23,01:40,401696854,401696854,58,ESPN BET,Seattle Mariners,Athletics,SEA,ATH,-175.0,145.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-08-24,16:05,401696856,401696856,58,ESPN BET,Pittsburgh Pirates,Colorado Rockies,PIT,COL,-290.0,235.0,close,close,0.0,2.5,7.5,-110.0,-110.0,2
2025-08-24,16:10,401696860,401696860,58,ESPN BET,Tampa Bay Rays,St. Louis Cardinals,TB,STL,-145.0,120.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-08-24,17:35,401696857,401696857,58,ESPN BET,Baltimore Orioles,Houston Astros,BAL,HOU,-135.0,115.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-08-24,17:35,401696859,401696859,58,ESPN BET,Atlanta Braves,New York Mets,ATL,NYM,120.0,-145.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-08-24,17:35,401696862,401696862,58,ESPN BET,Philadelphia Phillies,Washington Nationals,PHI,WSH,-255.0,210.0,close,close,0.0,2.5,9.5,-120.0,100.0,2
2025-08-24,17:40,401696858,401696858,58,ESPN BET,Detroit Tigers,Kansas City Royals,DET,KC,-155.0,130.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-08-24,17:40,401696861,401696861,58,ESPN BET,Miami Marlins,Toronto Blue Jays,MIA,TOR,110.0,-130.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-08-24,18:10,401696864,401696864,58,ESPN BET,Chicago White Sox,Minnesota Twins,CHW,MIN,-105.0,-115.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-08-24,18:10,401696865,401696865,58,ESPN BET,Milwaukee Brewers,San Francisco Giants,MIL,SF,-130.0,110.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-08-24,18:35,401696863,401696863,58,ESPN BET,Texas Rangers,Cleveland Guardians,TEX,CLE,-130.0,110.0,close,close,0.0,-1.5,7.5,-110.0,-110.0,2
2025-08-24,20:07,401696866,401696866,58,ESPN BET,Los Angeles Angels,Chicago Cubs,LAA,CHC,115.0,-145.0,close,close,0.0,-1.5,9.5,-115.0,-105.0,2
2025-08-24,20:10,401696867,401696867,58,ESPN BET,Arizona Diamondbacks,Cincinnati Reds,ARI,CIN,-130.0,110.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-08-24,20:10,401696868,401696868,58,ESPN BET,San Diego Padres,Los Angeles Dodgers,SD,LAD,-105.0,-115.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-24,20:10,401696869,401696869,58,ESPN BET,Seattle Mariners,Athletics,SEA,ATH,-180.0,150.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-08-24,23:00,401696855,401696855,58,ESPN BET,New York Yankees,Boston Red Sox,NYY,BOS,-160.0,135.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-08-25,22:35,401696871,401696871,58,ESPN BET,Baltimore Orioles,Boston Red Sox,BAL,BOS,105.0,-125.0,close,close,0.0,-1.5,8.5,-130.0,110.0,2
2025-08-25,22:40,401696870,401696870,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,100.0,-120.0,close,close,0.0,-1.5,7.5,-125.0,105.0,2
2025-08-25,22:40,401696874,401696874,58,ESPN BET,Cleveland Guardians,Tampa Bay Rays,CLE,TB,-120.0,100.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-08-25,23:05,401696875,401696875,58,ESPN BET,New York Yankees,Washington Nationals,NYY,WSH,-240.0,200.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-08-25,23:07,401696872,401696872,58,ESPN BET,Toronto Blue Jays,Minnesota Twins,TOR,MIN,-145.0,120.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-08-25,23:10,401696873,401696873,58,ESPN BET,New York Mets,Philadelphia Phillies,NYM,PHI,110.0,-130.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-08-25,23:40,401696877,401696877,58,ESPN BET,Milwaukee Brewers,Arizona Diamondbacks,MIL,ARI,-190.0,160.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-08-25,23:40,401696878,401696878,58,ESPN BET,Chicago White Sox,Kansas City Royals,CHW,KC,115.0,-135.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-08-25,23:45,401696879,401696879,58,ESPN BET,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,-130.0,110.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-08-25,00:05,401696876,401696876,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,-190.0,160.0,close,close,0.0,1.5,7.5,105.0,-125.0,2
2025-08-25,01:40,401696882,401696882,58,ESPN BET,Seattle Mariners,San Diego Padres,SEA,SD,-130.0,110.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-08-25,02:05,401764582,401764582,58,ESPN BET,Athletics,Detroit Tigers,ATH,DET,180.0,-215.0,close,close,0.0,-2.5,9.5,115.0,-135.0,2
2025-08-25,02:10,401696880,401696880,58,ESPN BET,Los Angeles Dodgers,Cincinnati Reds,LAD,CIN,-145.0,120.0,close,close,0.0,1.5,7.5,-130.0,110.0,2
2025-08-26,22:35,401696884,401696884,58,ESPN BET,Baltimore Orioles,Boston Red Sox,BAL,BOS,100.0,-120.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-26,22:40,401696883,401696883,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,105.0,-125.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-08-26,22:40,401696887,401696887,58,ESPN BET,Cleveland Guardians,Tampa Bay Rays,CLE,TB,-115.0,-105.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-08-26,23:05,401696888,401696888,58,ESPN BET,New York Yankees,Washington Nationals,NYY,WSH,-200.0,165.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-08-26,23:07,401696885,401696885,58,ESPN BET,Toronto Blue Jays,Minnesota Twins,TOR,MIN,-205.0,170.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-08-26,23:10,401696886,401696886,58,ESPN BET,New York Mets,Philadelphia Phillies,NYM,PHI,-110.0,-110.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-08-26,23:40,401696890,401696890,58,ESPN BET,Milwaukee Brewers,Arizona Diamondbacks,MIL,ARI,-175.0,145.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-08-26,23:40,401696892,401696892,58,ESPN BET,Chicago White Sox,Kansas City Royals,CHW,KC,-105.0,-115.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-26,23:45,401696893,401696893,58,ESPN BET,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,-125.0,105.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-08-26,00:05,401696889,401696889,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,-115.0,-105.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-26,00:10,401696891,401696891,58,ESPN BET,Houston Astros,Colorado Rockies,HOU,COL,-360.0,285.0,close,close,0.0,1.5,8.5,110.0,-130.0,2
2025-08-26,01:40,401696897,401696897,58,ESPN BET,Seattle Mariners,San Diego Padres,SEA,SD,-115.0,-105.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-26,01:45,401696894,401696894,58,ESPN BET,San Francisco Giants,Chicago Cubs,SF,CHC,130.0,-155.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-08-26,02:05,401764583,401764583,58,ESPN BET,Athletics,Detroit Tigers,ATH,DET,105.0,-125.0,close,close,0.0,-1.5,10.5,-135.0,115.0,2
2025-08-26,02:10,401696895,401696895,58,ESPN BET,Los Angeles Dodgers,Cincinnati Reds,LAD,CIN,-185.0,155.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-08-27,17:05,401696903,401696903,58,ESPN BET,New York Yankees,Washington Nationals,NYY,WSH,-285.0,230.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-08-27,17:10,401696898,401696898,58,ESPN BET,Miami Marlins,Atlanta Braves,MIA,ATL,105.0,-125.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-08-27,17:10,401696902,401696902,58,ESPN BET,Cleveland Guardians,Tampa Bay Rays,CLE,TB,130.0,-155.0,close,close,0.0,-1.5,7.5,115.0,-135.0,2
2025-08-27,20:10,401696912,401696912,58,ESPN BET,Seattle Mariners,San Diego Padres,SEA,SD,-155.0,130.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-08-27,22:35,401696899,401696899,58,ESPN BET,Baltimore Orioles,Boston Red Sox,BAL,BOS,120.0,-145.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-27,23:07,401696900,401696900,58,ESPN BET,Toronto Blue Jays,Minnesota Twins,TOR,MIN,-190.0,160.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-08-27,23:10,401696901,401696901,58,ESPN BET,New York Mets,Philadelphia Phillies,NYM,PHI,-155.0,130.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-27,23:40,401696905,401696905,58,ESPN BET,Milwaukee Brewers,Arizona Diamondbacks,MIL,ARI,-145.0,120.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-08-27,23:40,401696907,401696907,58,ESPN BET,Chicago White Sox,Kansas City Royals,CHW,KC,110.0,-130.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-27,23:45,401696908,401696908,58,ESPN BET,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,-175.0,145.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-08-27,00:05,401696904,401696904,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,-165.0,135.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-08-27,00:10,401696906,401696906,58,ESPN BET,Houston Astros,Colorado Rockies,HOU,COL,-290.0,235.0,close,close,0.0,2.5,7.5,-125.0,105.0,2
2025-08-27,00:40,401696910,401696910,58,ESPN BET,Los Angeles Dodgers,Cincinnati Reds,LAD,CIN,-180.0,150.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-08-27,01:45,401696909,401696909,58,ESPN BET,San Francisco Giants,Chicago Cubs,SF,CHC,110.0,-130.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-27,02:05,401764584,401764584,58,ESPN BET,Athletics,Detroit Tigers,ATH,DET,110.0,-130.0,close,close,0.0,-1.5,10.5,-115.0,-105.0,2
2025-08-28,17:05,401696914,401696914,58,ESPN BET,Baltimore Orioles,Boston Red Sox,BAL,BOS,170.0,-205.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-28,18:10,401696916,401696916,58,ESPN BET,Milwaukee Brewers,Arizona Diamondbacks,MIL,ARI,-160.0,135.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-08-28,18:10,401696917,401696917,58,ESPN BET,Houston Astros,Colorado Rockies,HOU,COL,-250.0,205.0,close,close,0.0,2.5,8.5,-105.0,-115.0,2
2025-08-28,18:15,401696919,401696919,58,ESPN BET,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,-120.0,100.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-08-28,19:45,401696920,401696920,58,ESPN BET,San Francisco Giants,Chicago Cubs,SF,CHC,-115.0,-105.0,close,close,0.0,-1.5,7.5,105.0,-125.0,2
2025-08-28,22:45,401696913,401696913,58,ESPN BET,Philadelphia Phillies,Atlanta Braves,PHI,ATL,-180.0,150.0,close,close,0.0,1.5,9.5,-125.0,105.0,2
2025-08-28,23:10,401696915,401696915,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-265.0,215.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-08-28,23:40,401696918,401696918,58,ESPN BET,Chicago White Sox,New York Yankees,CHW,NYY,150.0,-180.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-08-29,22:40,401696926,401696926,58,ESPN BET,Cincinnati Reds,St. Louis Cardinals,CIN,STL,-150.0,125.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-29,22:45,401696921,401696921,58,ESPN BET,Philadelphia Phillies,Atlanta Braves,PHI,ATL,-200.0,165.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-08-29,22:45,401696927,401696927,58,ESPN BET,Washington Nationals,Tampa Bay Rays,WSH,TB,125.0,-150.0,close,close,0.0,-1.5,9.5,115.0,-135.0,2
2025-08-29,23:07,401696923,401696923,58,ESPN BET,Toronto Blue Jays,Milwaukee Brewers,TOR,MIL,-145.0,120.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-08-29,23:10,401696922,401696922,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-180.0,150.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-08-29,23:10,401696924,401696924,58,ESPN BET,Boston Red Sox,Pittsburgh Pirates,BOS,PIT,-120.0,100.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-08-29,23:10,401696925,401696925,58,ESPN BET,Cleveland Guardians,Seattle Mariners,CLE,SEA,135.0,-160.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-08-29,23:40,401696930,401696930,58,ESPN BET,Chicago White Sox,New York Yankees,CHW,NYY,185.0,-225.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-29,00:10,401696928,401696928,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-160.0,135.0,close,close,0.0,1.5,9.5,115.0,-135.0,2
2025-08-29,00:10,401696929,401696929,58,ESPN BET,Kansas City Royals,Detroit Tigers,KC,DET,-120.0,100.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-08-29,00:10,401696931,401696931,58,ESPN BET,Minnesota Twins,San Diego Padres,MIN,SD,105.0,-125.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-29,00:40,401696932,401696932,58,ESPN BET,Colorado Rockies,Chicago Cubs,COL,CHC,185.0,-225.0,close,close,0.0,-2.5,10.5,-125.0,105.0,2
2025-08-29,02:05,401764585,401764585,58,ESPN BET,Athletics,Texas Rangers,ATH,TEX,-150.0,125.0,close,close,0.0,1.5,10.5,105.0,-125.0,2
2025-08-29,02:10,401696933,401696933,58,ESPN BET,Los Angeles Dodgers,Arizona Diamondbacks,LAD,ARI,-210.0,175.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-29,02:15,401696934,401696934,58,ESPN BET,San Francisco Giants,Baltimore Orioles,SF,BAL,-150.0,125.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-08-30,19:07,401696938,401696938,58,ESPN BET,Toronto Blue Jays,Milwaukee Brewers,TOR,MIL,-135.0,115.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-08-30,20:05,401696942,401696942,58,ESPN BET,Washington Nationals,Tampa Bay Rays,WSH,TB,130.0,-155.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-30,20:10,401696937,401696937,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-180.0,150.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-08-30,20:10,401696939,401696939,58,ESPN BET,Boston Red Sox,Pittsburgh Pirates,BOS,PIT,-180.0,150.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-08-30,22:05,401696936,401696936,58,ESPN BET,Philadelphia Phillies,Atlanta Braves,PHI,ATL,-150.0,125.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-08-30,22:40,401696941,401696941,58,ESPN BET,Cincinnati Reds,St. Louis Cardinals,CIN,STL,-150.0,125.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-08-30,23:10,401696943,401696943,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-165.0,140.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-08-30,23:10,401696945,401696945,58,ESPN BET,Chicago White Sox,New York Yankees,CHW,NYY,165.0,-200.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-08-30,23:10,401696946,401696946,58,ESPN BET,Minnesota Twins,San Diego Padres,MIN,SD,130.0,-155.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-30,23:15,401696940,401696940,58,ESPN BET,Cleveland Guardians,Seattle Mariners,CLE,SEA,135.0,-160.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-08-30,23:15,401696944,401696944,58,ESPN BET,Kansas City Royals,Detroit Tigers,KC,DET,100.0,-120.0,close,close,0.0,-1.5,9.5,115.0,-135.0,2
2025-08-30,23:15,401696949,401696949,58,ESPN BET,San Francisco Giants,Baltimore Orioles,SF,BAL,100.0,-120.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-08-30,00:10,401696947,401696947,58,ESPN BET,Colorado Rockies,Chicago Cubs,COL,CHC,165.0,-200.0,close,close,0.0,-1.5,10.5,-125.0,105.0,2
2025-08-30,01:10,401696948,401696948,58,ESPN BET,Los Angeles Dodgers,Arizona Diamondbacks,LAD,ARI,-225.0,185.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-30,02:05,401764586,401764586,58,ESPN BET,Athletics,Texas Rangers,ATH,TEX,115.0,-135.0,close,close,0.0,-1.5,10.5,105.0,-125.0,2
2025-08-31,16:10,401696956,401696956,58,ESPN BET,Cincinnati Reds,St. Louis Cardinals,CIN,STL,-145.0,120.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-08-31,17:05,401696961,401696961,58,ESPN BET,Minnesota Twins,San Diego Padres,MIN,SD,-125.0,105.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-08-31,17:35,401696954,401696954,58,ESPN BET,Boston Red Sox,Pittsburgh Pirates,BOS,PIT,-180.0,150.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-08-31,17:35,401696957,401696957,58,ESPN BET,Washington Nationals,Tampa Bay Rays,WSH,TB,120.0,-145.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-31,17:37,401696953,401696953,58,ESPN BET,Toronto Blue Jays,Milwaukee Brewers,TOR,MIL,-105.0,-115.0,close,close,0.0,-1.5,7.5,-110.0,-110.0,2
2025-08-31,17:40,401696952,401696952,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-190.0,160.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-08-31,17:40,401696955,401696955,58,ESPN BET,Cleveland Guardians,Seattle Mariners,CLE,SEA,-105.0,-115.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-08-31,18:10,401696958,401696958,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-160.0,135.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-08-31,18:10,401696959,401696959,58,ESPN BET,Kansas City Royals,Detroit Tigers,KC,DET,145.0,-175.0,close,close,0.0,-1.5,7.5,105.0,-125.0,2
2025-08-31,18:10,401696960,401696960,58,ESPN BET,Chicago White Sox,New York Yankees,CHW,NYY,145.0,-175.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-08-31,19:10,401696962,401696962,58,ESPN BET,Colorado Rockies,Chicago Cubs,COL,CHC,215.0,-265.0,close,close,0.0,-2.5,10.5,-120.0,100.0,2
2025-08-31,20:05,401696964,401696964,58,ESPN BET,San Francisco Giants,Baltimore Orioles,SF,BAL,-150.0,125.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-08-31,20:05,401764587,401764587,58,ESPN BET,Athletics,Texas Rangers,ATH,TEX,125.0,-150.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-08-31,20:10,401696963,401696963,58,ESPN BET,Los Angeles Dodgers,Arizona Diamondbacks,LAD,ARI,-235.0,195.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-08-31,23:00,401696951,401696951,58,ESPN BET,Philadelphia Phillies,Atlanta Braves,PHI,ATL,-165.0,140.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-09-01,17:05,401696967,401696967,58,ESPN BET,Washington Nationals,Miami Marlins,WSH,MIA,-110.0,-110.0,close,close,0.0,-1.5,8.5,-135.0,115.0,2
2025-09-01,17:10,401696968,401696968,58,ESPN BET,Detroit Tigers,New York Mets,DET,NYM,-105.0,-115.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-09-01,17:10,401696970,401696970,58,ESPN BET,Cincinnati Reds,Toronto Blue Jays,CIN,TOR,-125.0,105.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-09-01,17:35,401696966,401696966,58,ESPN BET,Boston Red Sox,Cleveland Guardians,BOS,CLE,-150.0,125.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-09-01,18:10,401696971,401696971,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-165.0,140.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-09-01,18:10,401696973,401696973,58,ESPN BET,Minnesota Twins,Chicago White Sox,MIN,CHW,-185.0,155.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-09-01,18:15,401696974,401696974,58,ESPN BET,St. Louis Cardinals,Athletics,STL,ATH,-150.0,125.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-09-01,20:05,401696972,401696972,58,ESPN BET,Chicago Cubs,Atlanta Braves,CHC,ATL,-125.0,105.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-09-01,20:10,401696975,401696975,58,ESPN BET,Milwaukee Brewers,Philadelphia Phillies,MIL,PHI,-150.0,125.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-09-01,20:10,401696976,401696976,58,ESPN BET,Colorado Rockies,San Francisco Giants,COL,SF,125.0,-150.0,close,close,0.0,-1.5,11.5,-110.0,-110.0,2
2025-09-01,22:40,401696977,401696977,58,ESPN BET,San Diego Padres,Baltimore Orioles,SD,BAL,-175.0,145.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-09-01,23:35,401696969,401696969,58,ESPN BET,Tampa Bay Rays,Seattle Mariners,TB,SEA,-115.0,-105.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-09-01,00:10,401696978,401696978,58,ESPN BET,Arizona Diamondbacks,Texas Rangers,ARI,TEX,-145.0,120.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-09-02,22:40,401696980,401696980,58,ESPN BET,Pittsburgh Pirates,Los Angeles Dodgers,PIT,LAD,145.0,-175.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-09-02,22:40,401696982,401696982,58,ESPN BET,Detroit Tigers,New York Mets,DET,NYM,110.0,-130.0,close,close,0.0,-1.5,8.5,-125.0,105.0,2
2025-09-02,22:40,401696984,401696984,58,ESPN BET,Cincinnati Reds,Toronto Blue Jays,CIN,TOR,110.0,-130.0,close,close,0.0,-1.5,8.5,-135.0,115.0,2
2025-09-02,22:45,401696979,401696979,58,ESPN BET,Boston Red Sox,Cleveland Guardians,BOS,CLE,-250.0,205.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-09-02,22:45,401696981,401696981,58,ESPN BET,Washington Nationals,Miami Marlins,WSH,MIA,-130.0,110.0,close,close,0.0,-1.5,9.5,115.0,-135.0,2
2025-09-02,23:35,401696983,401696983,58,ESPN BET,Tampa Bay Rays,Seattle Mariners,TB,SEA,100.0,-120.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-09-02,23:40,401696985,401696985,58,ESPN BET,Kansas City Royals,Los Angeles Angels,KC,LAA,-175.0,145.0,close,close,0.0,1.5,8.5,-130.0,110.0,2
2025-09-02,23:40,401696986,401696986,58,ESPN BET,Chicago Cubs,Atlanta Braves,CHC,ATL,-175.0,145.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
