date,game_time,season,team,team_abbr,opponent,opp_abbr,location,is_home,team_score,opp_score,moneyline,run_line,total_line,venue_name,venue_city,venue_state,venue_indoor,starting_pitcher,sp_espn_id,sp_era,opp_starting_pitcher,opp_sp_espn_id,opp_sp_era,team_hits,team_errors,team_runs,opp_hits,opp_errors,opp_runs,sp_ip,sp_er,sp_h,sp_bb,sp_k,sp_throws_left,bullpen_era,temperature,wind_speed,rest_days,margin,runs_per_game,runs_allowed,hits_per_game,season_runs_per_game,roll5_runs_per_game,roll10_runs_per_game,season_runs_allowed,roll5_runs_allowed,roll10_runs_allowed,season_margin,roll5_margin,roll10_margin,season_hits_per_game,roll5_hits_per_game,roll10_hits_per_game,season_pyth_wpct,roll10_pyth_wpct,prev_season_runs_per_game,prev_roll5_runs_per_game,prev_roll10_runs_per_game,prev_season_runs_allowed,prev_roll5_runs_allowed,prev_roll10_runs_allowed,prev_season_margin,prev_roll5_margin,prev_roll10_margin,prev_season_hits_per_game,prev_roll5_hits_per_game,prev_roll10_hits_per_game,prev_season_pyth_wpct,prev_roll10_pyth_wpct,games_played,prev_games_played,game_win,season_wins,win_pct,prev_win_pct,roll10_win_pct,prev_roll10_win_pct,roll10_score_std,prev_volatility,sp_roll_era,sp_roll_whip,sp_roll_k9,sp_roll_ip,park_factor,opp_win_pct,opp_prev_roll10_rpg,opp_prev_roll10_ra,opp_prev_season_rpg,opp_prev_season_ra,opp_prev_roll10_win_pct,opp_prev_roll5_rpg,opp_prev_roll5_ra,opp_prev_season_pyth_wpct,opp_bullpen_era,opp_sp_roll_era,opp_sp_roll_whip,opp_sp_roll_k9,opp_sp_roll_ip,opp_sp_throws_left,roll10_rpg_diff,roll10_ra_diff,sp_era_diff,sp_roll_era_diff,pyth_wpct_diff,roll5_rpg_diff,roll5_ra_diff,bullpen_era_diff,home_win
2025-04-23,23:00,2025,Los Angeles Dodgers,LAD,Chicago Cubs,CHC,Away,0,6,7,,,,Wrigley Field,Chicago,Illinois,0,Ben Casparius,4326800.0,4.64,Matthew Boyd,34401.0,3.21,11.0,0.0,6.0,8.0,1.0,7.0,2.2,0.0,1.0,0.0,4.0,0,3.95,66.4,6.3,1.0,-1,6,7,11.0,4.608695652173913,4.6,4.4,4.521739130434782,4.4,5.4,0.08695652173913043,0.2,-1.0,7.608695652173913,7.0,7.8,0.5087136668900154,0.4073880147898689,4.545454545454546,5.0,4.1,4.409090909090909,4.4,4.7,0.13636363636363635,0.6,-0.6,7.454545454545454,6.8,7.3,0.5139314805340994,0.43783993378636715,22,21.0,0,14,0.6086956521739131,0.6363636363636364,0.5,0.6,3.1692971530679235,3.142893217686178,,,,,1.06,0.6521739130434783,6.0,4.6,6.608695652173913,4.521739130434782,0.6,6.8,6.0,0.6669596749218852,3.79,2.0361990950226243,1.2669683257918551,8.144796380090497,5.525,1,-1.9000000000000004,-0.10000000000000053,-1.4299999999999997,-2.4638009049773757,-0.1530281943877858,-1.7999999999999998,1.5999999999999996,-0.16000000000000014,0
2025-04-25,02:10,2025,Los Angeles Dodgers,LAD,Pittsburgh Pirates,PIT,Home,1,0,3,,,,Dodger Stadium,Los Angeles,California,0,Yoshinobu Yamamoto,4872587.0,2.49,Paul Skenes,4719507.0,1.97,6.0,1.0,0.0,6.0,1.0,3.0,5.0,1.0,5.0,4.0,5.0,0,3.95,58.1,6.6,2.0,-3,0,3,6.0,4.416666666666667,4.0,4.4,4.458333333333333,5.0,4.1,-0.041666666666666664,-1.0,0.3,7.541666666666667,7.2,7.8,0.4957042994862909,0.532262649479873,4.608695652173913,4.6,4.4,4.521739130434782,4.4,5.4,0.08695652173913043,0.2,-1.0,7.608695652173913,7.0,7.8,0.5087136668900154,0.4073880147898689,23,22.0,0,14,0.5833333333333334,0.6086956521739131,0.5,0.5,3.1692971530679235,3.1692971530679235,0.75,0.875,12.75,6.0,0.97,0.38461538461538464,4.3,3.2,3.576923076923077,4.230769230769231,0.5,3.8,3.0,0.42379296232935687,3.76,2.8938906752411575,0.8038585209003215,8.681672025723472,6.220000000000001,0,0.10000000000000053,-2.2,-0.5200000000000002,2.1438906752411575,0.08492070456065853,0.7999999999999998,-1.4000000000000004,-0.1900000000000004,0
2025-04-26,01:10,2025,Los Angeles Dodgers,LAD,Pittsburgh Pirates,PIT,Home,1,8,4,,,,Dodger Stadium,Los Angeles,California,0,Roki Sasaki,5134638.0,4.46,Mitch Keller,33722.0,4.19,11.0,0.0,8.0,8.0,1.0,4.0,5.2,3.0,5.0,2.0,4.0,0,3.95,56.8,7.5,1.0,4,8,4,11.0,4.56,5.0,5.0,4.44,5.0,4.1,0.12,0.0,0.9,7.68,8.2,8.2,0.5121983020555371,0.5898064275267652,4.416666666666667,4.0,4.4,4.458333333333333,5.0,4.1,-0.041666666666666664,-1.0,0.3,7.541666666666667,7.2,7.8,0.4957042994862909,0.532262649479873,24,23.0,1,15,0.6,0.5833333333333334,0.6,0.5,3.231786571610886,3.1692971530679235,3.3333333333333335,1.4197530864197532,7.222222222222222,4.05,0.97,0.4074074074074074,3.6,2.9,3.5555555555555554,4.074074074074074,0.5,4.4,2.4,0.43803964640505466,3.76,4.285714285714286,1.3919413919413919,6.593406593406593,5.46,0,0.8000000000000003,-1.1999999999999997,-0.2699999999999996,0.9523809523809521,0.05766465308123625,-0.40000000000000036,-2.6,-0.1900000000000004,1
2025-04-27,20:10,2025,Los Angeles Dodgers,LAD,Pittsburgh Pirates,PIT,Home,1,9,2,,,,Dodger Stadium,Los Angeles,California,0,Tyler Glasnow,33190.0,3.19,Bailey Falter,4705677.0,4.45,14.0,0.0,9.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0,3.95,61.6,5.9,1.0,7,9,2,14.0,4.730769230769231,6.6,5.4,4.346153846153846,5.4,4.0,0.38461538461538464,1.2,1.4,7.923076923076923,10.4,8.6,0.5387167547188823,0.633947970261836,4.56,5.0,5.0,4.44,5.0,4.1,0.12,0.0,0.9,7.68,8.2,8.2,0.5121983020555371,0.5898064275267652,25,24.0,1,16,0.6153846153846154,0.6,0.6,0.6,3.470510689285432,3.231786571610886,3.7058823529411766,1.1764705882352942,12.176470588235293,4.25,0.97,0.39285714285714285,4.0,3.4,3.5714285714285716,4.214285714285714,0.5,4.4,3.0,0.42485080354806964,3.76,5.1923076923076925,1.1923076923076923,6.923076923076923,5.2,1,1.0,-0.6999999999999997,1.2600000000000002,1.4864253393665159,0.08734749850746742,0.5999999999999996,-2.0,-0.1900000000000004,1
2025-04-28,02:10,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Home,1,7,6,,,,Dodger Stadium,Los Angeles,California,0,Dustin May,40937.0,4.96,Edward Cabrera,40944.0,3.53,12.0,2.0,7.0,8.0,0.0,6.0,5.1,3.0,5.0,3.0,3.0,0,3.95,61.9,5.8,1.0,1,7,6,12.0,4.814814814814815,6.0,5.5,4.407407407407407,4.4,4.4,0.4074074074074074,1.6,1.1,8.074074074074074,10.8,8.8,0.5403600104881066,0.6006928212514088,4.730769230769231,6.6,5.4,4.346153846153846,5.4,4.0,0.38461538461538464,1.2,1.4,7.923076923076923,10.4,8.6,0.5387167547188823,0.633947970261836,26,25.0,1,17,0.6296296296296297,0.6153846153846154,0.6,0.6,3.503966006938106,3.470510689285432,3.6818181818181817,1.1818181818181819,7.7727272727272725,5.5,0.97,0.42857142857142855,4.9,6.5,4.285714285714286,5.428571428571429,0.4,4.0,6.6,0.3935076840109535,4.6,6.338028169014085,1.4788732394366197,11.408450704225352,4.733333333333333,0,0.5,2.5,-1.4300000000000002,2.6562099871959033,0.14520907070792877,2.5999999999999996,1.1999999999999993,0.6499999999999995,1
2025-04-29,02:10,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Home,1,15,2,,,,Dodger Stadium,Los Angeles,California,0,Jack Dreyer,5136082.0,2.95,Sandy Alcantara,35241.0,5.36,18.0,0.0,15.0,9.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,1,3.95,63.2,4.8,1.0,13,15,2,18.0,5.178571428571429,7.8,6.2,4.321428571428571,3.4,3.9,0.8571428571428571,4.4,2.3,8.428571428571429,12.2,9.6,0.5820333369473666,0.700218407424453,4.814814814814815,6.0,5.5,4.407407407407407,4.4,4.4,0.4074074074074074,1.6,1.1,8.074074074074074,10.8,8.8,0.5403600104881066,0.6006928212514088,27,26.0,1,18,0.6428571428571429,0.6296296296296297,0.6,0.6,4.589843860815601,3.503966006938106,,,,,0.97,0.41379310344827586,5.1,6.6,4.344827586206897,5.482758620689655,0.4,4.4,7.4,0.39515388467762147,4.6,7.417582417582416,1.3736263736263734,4.945054945054944,4.550000000000001,0,0.40000000000000036,2.1999999999999993,2.41,2.917582417582416,0.1452061258104851,1.5999999999999996,3.0,0.6499999999999995,1
2025-04-30,19:10,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Home,1,12,7,,,,Dodger Stadium,Los Angeles,California,0,Tony Gonsolin,38958.0,5.0,Cal Quantrill,39875.0,6.04,17.0,0.0,12.0,9.0,1.0,7.0,6.0,3.0,6.0,0.0,9.0,0,3.95,69.4,2.6,1.0,5,12,7,17.0,5.413793103448276,10.2,7.1,4.413793103448276,4.2,4.6,1.0,6.0,2.5,8.724137931034482,14.4,10.8,0.5923562124481474,0.6887518236123854,5.178571428571429,7.8,6.2,4.321428571428571,3.4,3.9,0.8571428571428571,4.4,2.3,8.428571428571429,12.2,9.6,0.5820333369473666,0.700218407424453,28,27.0,1,19,0.6551724137931034,0.6428571428571429,0.6,0.6,4.771442828607156,4.589843860815601,,,,,0.97,0.4,5.1,7.4,4.266666666666667,5.8,0.4,4.4,9.4,0.3631181688645079,4.6,8.071748878923767,1.8385650224215246,5.246636771300448,4.46,0,1.1000000000000005,3.5000000000000004,1.04,3.571748878923767,0.2189151680828587,3.3999999999999995,6.0,0.6499999999999995,1
2025-05-02,23:15,2025,Los Angeles Dodgers,LAD,Atlanta Braves,ATL,Away,0,2,1,,,,Truist Park,Atlanta,Georgia,0,Yoshinobu Yamamoto,4872587.0,2.49,Grant Holmes,33840.0,3.99,4.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,2.0,6.0,0,3.95,76.1,3.1,2.0,1,2,1,4.0,5.3,9.0,7.0,4.3,3.6,4.3,1.0,5.4,2.7,8.566666666666666,13.0,10.6,0.5945091961765323,0.7092511958238891,5.413793103448276,10.2,7.1,4.413793103448276,4.2,4.6,1.0,6.0,2.5,8.724137931034482,14.4,10.8,0.5923562124481474,0.6887518236123854,29,28.0,1,20,0.6666666666666666,0.6551724137931034,0.7,0.6,4.876246279442597,4.771442828607156,0.9310344827586207,1.0344827586206897,12.10344827586207,5.8,1.0,0.45161290322580644,5.6,4.1,4.096774193548387,4.064516129032258,0.7,5.4,4.0,0.5036165565522794,4.36,4.166666666666666,1.25,8.75,5.4,0,1.5,-0.5,1.5,3.2356321839080455,0.08873965589586796,4.799999999999999,-0.20000000000000018,0.41000000000000014,1
2025-05-03,02:15,2025,Los Angeles Dodgers,LAD,Atlanta Braves,ATL,Away,0,10,3,,,,Truist Park,Atlanta,Georgia,0,Roki Sasaki,5134638.0,4.46,Spencer Schwellenbach,4424862.0,3.09,12.0,0.0,10.0,10.0,1.0,3.0,5.0,3.0,6.0,2.0,4.0,0,3.95,59.0,1.7,1.0,7,10,3,12.0,5.451612903225806,9.2,7.9,4.258064516129032,3.8,4.6,1.1935483870967742,5.4,3.3,8.67741935483871,12.6,11.5,0.6111591176875983,0.7290238848758221,5.3,9.0,7.0,4.3,3.6,4.3,1.0,5.4,2.7,8.566666666666666,13.0,10.6,0.5945091961765323,0.7092511958238891,30,29.0,1,21,0.6774193548387096,0.6666666666666666,0.7,0.7,4.45845015423272,4.876246279442597,3.7850467289719627,1.4018691588785048,7.149532710280375,4.279999999999999,1.0,0.4375,5.1,4.1,4.0,4.0,0.6,4.0,3.0,0.5,4.36,3.4615384615384617,1.1217948717948718,8.365384615384615,6.24,0,1.9000000000000004,-0.20000000000000018,-1.37,-0.32350826743350103,0.0945091961765323,5.0,-0.6000000000000001,0.41000000000000014,1
2025-05-04,23:00,2025,Los Angeles Dodgers,LAD,Atlanta Braves,ATL,Away,0,3,4,,,,Truist Park,Atlanta,Georgia,0,Dustin May,40937.0,4.96,Bryce Elder,4301067.0,5.3,7.0,0.0,3.0,8.0,0.0,4.0,5.2,4.0,5.0,2.0,6.0,0,3.95,63.4,8.4,1.0,-1,3,4,7.0,5.375,8.4,7.2,4.25,3.4,3.9,1.125,5.0,3.3,8.625,11.6,11.2,0.605815509840441,0.7543560210470059,5.451612903225806,9.2,7.9,4.258064516129032,3.8,4.6,1.1935483870967742,5.4,3.3,8.67741935483871,12.6,11.5,0.6111591176875983,0.7290238848758221,31,30.0,0,21,0.65625,0.6774193548387096,0.7,0.7,4.638007234913623,4.45845015423272,3.9852398523985237,1.2546125461254611,7.306273062730627,5.42,1.0,0.42424242424242425,4.7,4.5,3.9696969696969697,4.181818181818182,0.5,3.8,3.8,0.4762022088945941,4.36,5.333333333333333,1.4074074074074074,5.333333333333333,5.4,0,3.2,-0.09999999999999964,0.33999999999999986,1.3480934809348093,0.13495690879300426,5.3999999999999995,0.0,0.41000000000000014,0
2025-05-05,22:40,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Away,0,7,4,,,,loanDepot park,Miami,Florida,1,Jack Dreyer,5136082.0,2.95,Sandy Alcantara,35241.0,5.36,13.0,1.0,7.0,10.0,1.0,4.0,1.1,0.0,0.0,0.0,0.0,1,3.95,72.0,0.0,1.0,3,7,4,13.0,5.424242424242424,6.8,7.3,4.242424242424242,3.8,3.6,1.1818181818181819,3.0,3.7,8.757575757575758,10.6,11.4,0.6105703746832385,0.7847729832850361,5.375,8.4,7.2,4.25,3.4,3.9,1.125,5.0,3.3,8.625,11.6,11.2,0.605815509840441,0.7543560210470059,32,31.0,1,22,0.6666666666666666,0.65625,0.8,0.7,4.620004810002305,4.638007234913623,4.5,1.0,13.5,2.0,0.91,0.38235294117647056,4.3,7.9,4.323529411764706,5.911764705882353,0.2,4.2,8.4,0.36064717039176075,4.6,11.688311688311687,2.2077922077922074,4.675324675324675,3.8500000000000005,0,2.9000000000000004,4.0,2.41,7.188311688311687,0.24516833944868022,4.2,5.0,0.6499999999999995,1
2025-05-06,22:40,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Away,0,4,5,,,,loanDepot park,Miami,Florida,1,Tony Gonsolin,38958.0,5.0,Cal Quantrill,39875.0,6.04,8.0,0.0,4.0,11.0,0.0,5.0,5.0,2.0,4.0,2.0,8.0,0,3.95,72.0,0.0,1.0,-1,4,5,8.0,5.382352941176471,5.2,7.7,4.264705882352941,3.4,3.8,1.1176470588235294,1.8,3.9,8.735294117647058,8.8,11.6,0.6049030241017814,0.7845499676727162,5.424242424242424,6.8,7.3,4.242424242424242,3.8,3.6,1.1818181818181819,3.0,3.7,8.757575757575758,10.6,11.4,0.6105703746832385,0.7847729832850361,33,32.0,0,22,0.6470588235294118,0.6666666666666666,0.8,0.8,4.056544780420345,4.620004810002305,4.5,1.0,13.5,6.0,0.91,0.37142857142857144,4.5,8.1,4.314285714285714,5.942857142857143,0.2,4.6,6.8,0.3575364923073268,4.6,7.534883720930233,1.813953488372093,5.8604651162790695,4.3,0,2.8,4.5,1.04,3.0348837209302326,0.2530338823759117,2.2,3.0,0.6499999999999995,0
2025-05-07,20:40,2025,Los Angeles Dodgers,LAD,Miami Marlins,MIA,Away,0,10,1,,,,loanDepot park,Miami,Florida,1,Landon Knack,4417826.0,4.89,Valente Bellozo,5216700.0,4.65,12.0,2.0,10.0,5.0,0.0,1.0,5.0,0.0,4.0,1.0,5.0,0,3.95,72.0,0.0,1.0,9,10,1,12.0,5.514285714285714,6.8,7.9,4.171428571428572,3.4,3.5,1.3428571428571427,3.4,4.4,8.82857142857143,10.4,11.7,0.6249759303637806,0.8160486446978106,5.382352941176471,5.2,7.7,4.264705882352941,3.4,3.8,1.1176470588235294,1.8,3.9,8.735294117647058,8.8,11.6,0.6049030241017814,0.7845499676727162,34,33.0,1,23,0.6571428571428571,0.6470588235294118,0.8,0.8,4.1217579852399,4.056544780420345,10.161290322580646,2.2580645161290325,5.806451612903227,3.0999999999999996,0.91,0.3888888888888889,4.2,8.1,4.333333333333333,5.888888888888889,0.2,4.2,5.2,0.3632429273613991,4.6,5.478260869565218,1.826086956521739,5.478260869565218,3.8333333333333335,0,3.5,4.3,-0.23999999999999932,-4.683029453015428,0.2416600967403823,1.0,1.8000000000000003,0.6499999999999995,1
2025-05-08,01:40,2025,Los Angeles Dodgers,LAD,Arizona Diamondbacks,ARI,Away,0,3,5,,,,Chase Field,Phoenix,Arizona,1,Yoshinobu Yamamoto,4872587.0,2.49,Brandon Pfaadt,4721302.0,5.25,9.0,0.0,3.0,9.0,0.0,5.0,5.0,5.0,6.0,1.0,4.0,0,3.95,72.0,0.0,1.0,-2,3,5,9.0,5.444444444444445,5.4,7.3,4.194444444444445,3.8,3.8,1.25,1.6,3.5,8.833333333333334,9.8,11.2,0.6171166577067647,0.7675909672388124,5.514285714285714,6.8,7.9,4.171428571428572,3.4,3.5,1.3428571428571427,3.4,4.4,8.82857142857143,10.4,11.7,0.6249759303637806,0.8160486446978106,35,34.0,0,23,0.6388888888888888,0.6571428571428571,0.7,0.8,4.3728963196286985,4.1217579852399,0.3,0.8666666666666667,10.5,6.0,1.06,0.5135135135135135,4.2,4.9,5.027027027027027,4.945945945945946,0.5,4.6,5.8,0.5074386394194316,4.49,3.2846715328467155,1.3503649635036497,8.54014598540146,5.4799999999999995,0,3.7,1.4000000000000004,2.76,2.9846715328467157,0.11753729094434906,2.2,2.4,0.54,0
2025-05-09,01:40,2025,Los Angeles Dodgers,LAD,Arizona Diamondbacks,ARI,Away,0,14,11,,,,Chase Field,Phoenix,Arizona,1,Roki Sasaki,5134638.0,4.46,Eduardo Rodriguez,32675.0,5.02,15.0,0.0,14.0,11.0,1.0,11.0,4.0,5.0,5.0,2.0,0.0,0,3.95,72.0,0.0,1.0,3,14,11,15.0,5.675675675675675,7.6,8.0,4.378378378378378,5.2,4.3,1.2972972972972974,2.4,3.7,9.0,11.4,11.5,0.6165441604185877,0.7569651799942442,5.444444444444445,5.4,7.3,4.194444444444445,3.8,3.8,1.25,1.6,3.5,8.833333333333334,9.8,11.2,0.6171166577067647,0.7675909672388124,36,35.0,1,24,0.6486486486486487,0.6388888888888888,0.7,0.7,4.853406592853678,4.3728963196286985,3.571428571428571,1.23015873015873,6.785714285714285,5.040000000000001,1.06,0.5263157894736842,4.1,4.8,5.026315789473684,4.894736842105263,0.5,5.2,5.0,0.5121336074476857,4.49,,,,,0,3.2,1.0,0.5599999999999996,0.9285714285714288,0.10498305025907906,0.20000000000000018,1.2000000000000002,0.54,1
2025-05-10,00:10,2025,Los Angeles Dodgers,LAD,Arizona Diamondbacks,ARI,Away,0,0,3,,,,Chase Field,Phoenix,Arizona,1,Dustin May,40937.0,4.96,Corbin Burnes,39878.0,2.66,5.0,0.0,0.0,9.0,0.0,3.0,6.2,2.0,7.0,1.0,5.0,0,3.95,72.0,0.0,1.0,-3,0,3,5.0,5.526315789473684,6.2,6.5,4.342105263157895,5.0,4.4,1.1842105263157894,1.2,2.1,8.894736842105264,9.8,10.2,0.6085750789520937,0.6712980192897241,5.675675675675675,7.6,8.0,4.378378378378378,5.2,4.3,1.2972972972972974,2.4,3.7,9.0,11.4,11.5,0.6165441604185877,0.7569651799942442,37,36.0,0,24,0.631578947368421,0.6486486486486487,0.6,0.7,4.766783215358363,4.853406592853678,5.274725274725275,1.3553113553113554,7.252747252747253,5.46,1.06,0.5128205128205128,4.9,5.4,5.17948717948718,5.128205128205129,0.5,5.2,6.0,0.504552150585728,4.49,3.5231316725978647,1.3523131672597863,6.405693950177936,5.62,0,3.0999999999999996,1.1000000000000005,-2.3,-1.7515936021274099,0.11199200983285973,2.3999999999999995,0.7999999999999998,0.54,0
2025-05-11,20:10,2025,Los Angeles Dodgers,LAD,Arizona Diamondbacks,ARI,Away,0,8,1,,,,Chase Field,Phoenix,Arizona,1,Tony Gonsolin,38958.0,5.0,Zac Gallen,39910.0,4.83,18.0,0.0,8.0,6.0,0.0,1.0,5.0,0.0,3.0,2.0,4.0,0,3.95,72.0,0.0,1.0,7,8,1,18.0,5.589743589743589,7.0,6.1,4.256410256410256,4.2,3.8,1.3333333333333333,2.8,2.3,9.128205128205128,11.8,10.3,0.6221510302246291,0.7039369802293554,5.526315789473684,6.2,6.5,4.342105263157895,5.0,4.4,1.1842105263157894,1.2,2.1,8.894736842105264,9.8,10.2,0.6085750789520937,0.6712980192897241,38,37.0,1,25,0.6410256410256411,0.631578947368421,0.6,0.6,4.408325456829762,4.766783215358363,4.090909090909091,1.0909090909090908,13.909090909090908,5.5,1.06,0.525,4.8,5.1,5.125,5.0,0.5,5.0,5.0,0.5112949483879593,4.49,3.9,1.1,9.0,6.0,0,1.7000000000000002,0.6999999999999993,-0.16999999999999993,-0.19090909090909092,0.09728013056413443,1.2000000000000002,0.0,0.54,1
2025-05-13,02:10,2025,Los Angeles Dodgers,LAD,Athletics,ATH,Home,1,1,11,,,,Dodger Stadium,Los Angeles,California,0,Landon Knack,4417826.0,4.89,Jeffrey Springs,35397.0,4.11,8.0,1.0,1.0,18.0,1.0,11.0,4.2,5.0,7.0,1.0,8.0,0,3.95,64.0,6.6,2.0,-10,1,11,8.0,5.475,5.2,6.0,4.425,6.2,4.8,1.05,-1.0,1.2,9.1,11.0,10.7,0.5961977802249866,0.6006928212514089,5.589743589743589,7.0,6.1,4.256410256410256,4.2,3.8,1.3333333333333333,2.8,2.3,9.128205128205128,11.8,10.3,0.6221510302246291,0.7039369802293554,39,38.0,0,25,0.625,0.6410256410256411,0.5,0.6,4.521553322083512,4.408325456829762,5.625,1.6964285714285716,7.232142857142858,3.733333333333333,0.97,0.5121951219512195,4.8,5.8,4.390243902439025,5.317073170731708,0.5,4.6,8.0,0.41325755801049674,,5.228215767634855,1.4107883817427385,5.975103734439834,4.82,1,1.2999999999999998,2.0,-0.7799999999999994,-0.39678423236514515,0.2088934722141324,2.4000000000000004,3.8,0.04999999999999982,0
2025-05-14,02:10,2025,Los Angeles Dodgers,LAD,Athletics,ATH,Home,1,9,3,,,,Dodger Stadium,Los Angeles,California,0,Yoshinobu Yamamoto,4872587.0,2.49,Gunnar Hoglund,4414154.0,6.4,13.0,0.0,9.0,5.0,0.0,3.0,6.0,3.0,4.0,2.0,6.0,0,3.95,68.2,4.5,1.0,6,9,3,13.0,5.560975609756097,6.4,5.9,4.390243902439025,5.8,4.8,1.170731707317073,0.6,1.1,9.195121951219512,11.8,10.8,0.6064923159890464,0.5932930777157074,5.475,5.2,6.0,4.425,6.2,4.8,1.05,-1.0,1.2,9.1,11.0,10.7,0.5961977802249866,0.6006928212514089,40,39.0,1,26,0.6341463414634146,0.625,0.5,0.5,4.433458644845529,4.521553322083512,1.8620689655172413,0.9310344827586207,10.551724137931034,5.8,0.97,0.5238095238095238,5.6,5.9,4.5476190476190474,5.214285714285714,0.5,6.2,7.2,0.43773959569486304,,2.4324324324324325,1.0810810810810811,8.108108108108109,5.55,0,0.40000000000000036,1.1000000000000005,3.91,0.5703634669151911,0.15845818453012356,-1.0,1.0,0.04999999999999982,1
2025-05-15,02:10,2025,Los Angeles Dodgers,LAD,Athletics,ATH,Home,1,19,2,,,,Dodger Stadium,Los Angeles,California,0,Matt Sauer,41042.0,6.37,Osvaldo Bido,5132624.0,5.87,18.0,0.0,19.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,0,3.95,65.8,5.7,1.0,17,19,2,18.0,5.880952380952381,7.4,7.5,4.333333333333333,4.0,4.6,1.5476190476190477,3.4,2.9,9.404761904761905,12.4,11.9,0.6361860447377882,0.709836373861168,5.560975609756097,6.4,5.9,4.390243902439025,5.8,4.8,1.170731707317073,0.6,1.1,9.195121951219512,11.8,10.8,0.6064923159890464,0.5932930777157074,41,40.0,1,27,0.6428571428571429,0.6341463414634146,0.6,0.5,5.911382616989399,4.433458644845529,,,,,0.97,0.5116279069767442,5.3,6.7,4.511627906976744,5.3023255813953485,0.4,5.8,7.8,0.42665251361712075,,6.0,1.5294117647058822,4.588235294117647,5.1,0,0.6000000000000005,1.9000000000000004,-0.5,1.5,0.17983980237192565,0.6000000000000005,2.0,0.04999999999999982,1
2025-05-16,02:10,2025,Los Angeles Dodgers,LAD,Los Angeles Angels,LAA,Home,1,2,6,,,,Dodger Stadium,Los Angeles,California,0,Dustin May,40937.0,4.96,Jack Kochanowicz,4917819.0,6.81,7.0,0.0,2.0,10.0,0.0,6.0,5.0,4.0,6.0,2.0,8.0,0,3.95,62.2,5.9,1.0,-4,2,6,7.0,5.790697674418604,7.8,7.0,4.372093023255814,4.6,4.8,1.4186046511627908,3.2,2.2,9.348837209302326,12.8,11.3,0.625802246000299,0.6660666777017902,5.880952380952381,7.4,7.5,4.333333333333333,4.0,4.6,1.5476190476190477,3.4,2.9,9.404761904761905,12.4,11.9,0.6361860447377882,0.709836373861168,42,41.0,0,27,0.627906976744186,0.6428571428571429,0.5,0.6,6.164414002968976,5.911382616989399,5.5636363636363635,1.4181818181818182,8.50909090909091,5.5,0.97,0.40476190476190477,4.2,5.7,3.761904761904762,5.357142857142857,0.4,4.4,5.0,0.34368511071517166,4.89,5.113636363636363,1.6287878787878787,5.113636363636363,5.28,0,3.3,1.1000000000000005,1.8499999999999996,-0.4500000000000002,0.2925009340226165,3.0,1.0,0.9399999999999995,0
2025-05-17,01:10,2025,Los Angeles Dodgers,LAD,Los Angeles Angels,LAA,Home,1,9,11,,,,Dodger Stadium,Los Angeles,California,0,Clayton Kershaw,28963.0,3.36,Tyler Anderson,32151.0,4.56,15.0,1.0,9.0,13.0,1.0,11.0,4.0,5.0,5.0,3.0,2.0,0,3.95,59.6,4.7,1.0,-2,9,11,15.0,5.863636363636363,8.0,7.5,4.5227272727272725,6.6,5.4,1.3409090909090908,1.4,2.1,9.477272727272727,12.2,12.0,0.6166062709204838,0.6459222097117443,5.790697674418604,7.8,7.0,4.372093023255814,4.6,4.8,1.4186046511627908,3.2,2.2,9.348837209302326,12.8,11.3,0.625802246000299,0.6660666777017902,43,42.0,0,27,0.6136363636363636,0.627906976744186,0.5,0.5,6.09644705272396,6.164414002968976,,,,,0.97,0.4186046511627907,4.7,4.6,3.813953488372093,5.27906976744186,0.5,4.6,5.0,0.3555106779832305,4.89,2.465753424657534,1.0273972602739725,7.397260273972602,5.840000000000001,0,2.3,-0.20000000000000018,1.1999999999999997,-2.034246575342466,0.2702915680170685,3.2,0.40000000000000036,0.9399999999999995,0
